"iso3c","date","country","region","income_level","goal","ind_quality"
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","Tier 2",0.429
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","1",0.2
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","10",0
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","16",0.25
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","2",0.5
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","3",1
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","4",0.333
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","5",0.375
"LSO",2015,"Lesotho","Sub-Saharan Africa","Lower middle income","8",0.333
"LTU",2015,"Lithuania","Europe & Central Asia","High income","Combined",0.611
"LTU",2015,"Lithuania","Europe & Central Asia","High income","Tier 1",0.655
"LTU",2015,"Lithuania","Europe & Central Asia","High income","Tier 2",0.429
"LTU",2015,"Lithuania","Europe & Central Asia","High income","1",0.8
"LTU",2015,"Lithuania","Europe & Central Asia","High income","10",1
"LTU",2015,"Lithuania","Europe & Central Asia","High income","16",0.5
"LTU",2015,"Lithuania","Europe & Central Asia","High income","2",0
"LTU",2015,"Lithuania","Europe & Central Asia","High income","3",0.75
"LTU",2015,"Lithuania","Europe & Central Asia","High income","4",0.833
"LTU",2015,"Lithuania","Europe & Central Asia","High income","5",0.375
"LTU",2015,"Lithuania","Europe & Central Asia","High income","8",0.667
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","Combined",0.472
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","Tier 1",0.483
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","Tier 2",0.429
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","1",0.6
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","10",1
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","16",0.25
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","2",0
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","3",0.25
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","4",0.667
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","5",0.375
"LUX",2015,"Luxembourg","Europe & Central Asia","High income","8",0.667
"LVA",2015,"Latvia","Europe & Central Asia","High income","Combined",0.556
"LVA",2015,"Latvia","Europe & Central Asia","High income","Tier 1",0.586
"LVA",2015,"Latvia","Europe & Central Asia","High income","Tier 2",0.429
"LVA",2015,"Latvia","Europe & Central Asia","High income","1",0.8
"LVA",2015,"Latvia","Europe & Central Asia","High income","10",1
"LVA",2015,"Latvia","Europe & Central Asia","High income","16",0.5
"LVA",2015,"Latvia","Europe & Central Asia","High income","2",0
"LVA",2015,"Latvia","Europe & Central Asia","High income","3",0.75
"LVA",2015,"Latvia","Europe & Central Asia","High income","4",0.667
"LVA",2015,"Latvia","Europe & Central Asia","High income","5",0.25
"LVA",2015,"Latvia","Europe & Central Asia","High income","8",0.667
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","Combined",0.162
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","Tier 1",0.2
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","Tier 2",0
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","1",0
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","10",0
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","16",0.25
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","2",0
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","3",0.2
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","4",0.5
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","5",0.125
"MAC",2015,"Macao SAR, China","East Asia & Pacific","High income","8",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","Combined",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","Tier 1",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","Tier 2",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","1",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","10",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","16",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","2",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","3",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","4",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","5",0
"MAF",2015,"St. Martin (French part)","Latin America & Caribbean","High income","8",0
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","Combined",0.472
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","Tier 1",0.517
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","Tier 2",0.286
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","1",0.6
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","10",1
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","16",0.5
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","2",0.5
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","3",0.75
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","4",0.5
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","5",0.375
"MAR",2015,"Morocco","Middle East & North Africa","Lower middle income","8",0.167
"MCO",2015,"Monaco","Europe & Central Asia","High income","Combined",0.054
"MCO",2015,"Monaco","Europe & Central Asia","High income","Tier 1",0.067
"MCO",2015,"Monaco","Europe & Central Asia","High income","Tier 2",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","1",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","10",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","16",0.25
"MCO",2015,"Monaco","Europe & Central Asia","High income","2",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","3",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","4",0
"MCO",2015,"Monaco","Europe & Central Asia","High income","5",0.125
"MCO",2015,"Monaco","Europe & Central Asia","High income","8",0
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","Combined",0.556
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","Tier 1",0.621
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","Tier 2",0.286
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","1",0.4
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","10",1
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","16",0.5
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","2",0.5
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","3",1
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","4",0.667
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","5",0.375
"MDA",2015,"Moldova","Europe & Central Asia","Upper middle income","8",0.5
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","Combined",0.417
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","Tier 1",0.448
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","Tier 2",0.286
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","1",0.4
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","10",1
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","16",0
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","2",0.5
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","3",0.75
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","4",0.333
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","5",0.25
"MDG",2015,"Madagascar","Sub-Saharan Africa","Low income","8",0.667
"MDV",2015,"Maldives","South Asia","Upper middle income","Combined",0.194
"MDV",2015,"Maldives","South Asia","Upper middle income","Tier 1",0.207
"MDV",2015,"Maldives","South Asia","Upper middle income","Tier 2",0.143
"MDV",2015,"Maldives","South Asia","Upper middle income","1",0
"MDV",2015,"Maldives","South Asia","Upper middle income","10",0
"MDV",2015,"Maldives","South Asia","Upper middle income","16",0
"MDV",2015,"Maldives","South Asia","Upper middle income","2",0.5
"MDV",2015,"Maldives","South Asia","Upper middle income","3",0.5
"MDV",2015,"Maldives","South Asia","Upper middle income","4",0.333
"MDV",2015,"Maldives","South Asia","Upper middle income","5",0.125
"MDV",2015,"Maldives","South Asia","Upper middle income","8",0.167
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","Combined",0.611
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","Tier 1",0.621
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","Tier 2",0.571
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","1",0.6
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","10",1
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","16",0.5
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","2",1
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","3",0.75
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","4",0.5
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","5",0.5
"MEX",2015,"Mexico","Latin America & Caribbean","Upper middle income","8",0.667
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","Combined",0.135
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","Tier 1",0.167
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","Tier 2",0
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","1",0
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","10",0
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","16",0
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","2",0
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","3",0.4
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","4",0.333
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","5",0.125
"MHL",2015,"Marshall Islands","East Asia & Pacific","Upper middle income","8",0
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","Combined",0.556
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","Tier 1",0.586
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","Tier 2",0.429
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","1",0.6
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","10",1
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","16",0.5
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","2",0.5
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","3",0.75
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","4",0.5
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","5",0.375
"MKD",2015,"North Macedonia","Europe & Central Asia","Upper middle income","8",0.667
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","Combined",0.444
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","Tier 1",0.483
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","Tier 2",0.286
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","1",0
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","10",0
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","16",0
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","2",1
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","3",0.75
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","4",0.833
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","5",0.25
"MLI",2015,"Mali","Sub-Saharan Africa","Low income","8",0.667
"MLT",2015,"Malta","Middle East & North Africa","High income","Combined",0.472
"MLT",2015,"Malta","Middle East & North Africa","High income","Tier 1",0.483
"MLT",2015,"Malta","Middle East & North Africa","High income","Tier 2",0.429
"MLT",2015,"Malta","Middle East & North Africa","High income","1",0.4
"MLT",2015,"Malta","Middle East & North Africa","High income","10",1
"MLT",2015,"Malta","Middle East & North Africa","High income","16",0.5
"MLT",2015,"Malta","Middle East & North Africa","High income","2",0
"MLT",2015,"Malta","Middle East & North Africa","High income","3",0.5
"MLT",2015,"Malta","Middle East & North Africa","High income","4",0.667
"MLT",2015,"Malta","Middle East & North Africa","High income","5",0.25
"MLT",2015,"Malta","Middle East & North Africa","High income","8",0.667
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","Combined",0.5
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","Tier 1",0.552
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","Tier 2",0.286
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","1",0.4
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","10",1
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","16",0.5
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","2",0.5
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","3",0.5
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","4",0.333
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","5",0.5
"MMR",2015,"Myanmar","East Asia & Pacific","Lower middle income","8",0.667
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","Combined",0.5
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","Tier 1",0.552
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","Tier 2",0.286
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","1",0.4
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","10",1
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","16",0.5
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","2",0.5
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","3",1
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","4",0.5
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","5",0.25
"MNE",2015,"Montenegro","Europe & Central Asia","Upper middle income","8",0.5
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","Combined",0.583
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","Tier 1",0.586
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","Tier 2",0.571
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","1",0.6
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","10",1
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","16",0.5
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","2",1
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","3",1
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","4",0.5
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","5",0.375
"MNG",2015,"Mongolia","East Asia & Pacific","Lower middle income","8",0.5
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","Combined",0.027
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","Tier 1",0.033
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","Tier 2",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","1",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","10",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","16",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","2",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","3",0.2
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","4",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","5",0
"MNP",2015,"Northern Mariana Islands","East Asia & Pacific","High income","8",0
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","Combined",0.556
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","Tier 1",0.552
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","Tier 2",0.571
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","1",0.8
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","10",1
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","16",0.5
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","2",0.5
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","3",1
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","4",0.167
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","5",0.5
"MOZ",2015,"Mozambique","Sub-Saharan Africa","Low income","8",0.5
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","Combined",0.444
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","Tier 1",0.483
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","Tier 2",0.286
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","1",0.4
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","10",1
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","16",0
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","2",0
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","3",0.75
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","4",0.5
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","5",0.375
"MRT",2015,"Mauritania","Sub-Saharan Africa","Lower middle income","8",0.667
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","Combined",0.556
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","Tier 1",0.621
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","Tier 2",0.286
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","1",0.4
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","10",1
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","16",0.5
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","2",0.5
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","3",1
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","4",0.667
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","5",0.25
"MUS",2015,"Mauritius","Sub-Saharan Africa","Upper middle income","8",0.667
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","Combined",0.528
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","Tier 1",0.517
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","Tier 2",0.571
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","1",0.2
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","10",0
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","16",0.25
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","2",1
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","3",1
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","4",0.5
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","5",0.375
"MWI",2015,"Malawi","Sub-Saharan Africa","Low income","8",0.833
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","Combined",0.444
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","Tier 1",0.517
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","Tier 2",0.143
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","1",0.4
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","10",1
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","16",0.25
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","2",0.5
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","3",0.75
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","4",0.5
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","5",0.25
"MYS",2015,"Malaysia","East Asia & Pacific","Upper middle income","8",0.5
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","Combined",0.583
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","Tier 1",0.655
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","Tier 2",0.286
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","1",0.4
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","10",1
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","16",0.5
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","2",0.5
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","3",1
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","4",0.667
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","5",0.5
"NAM",2015,"Namibia","Sub-Saharan Africa","Upper middle income","8",0.5
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","Combined",0.027
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","Tier 1",0.033
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","Tier 2",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","1",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","10",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","16",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","2",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","3",0.2
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","4",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","5",0
"NCL",2015,"New Caledonia","East Asia & Pacific","High income","8",0
"NER",2015,"Niger","Sub-Saharan Africa","Low income","Combined",0.611
"NER",2015,"Niger","Sub-Saharan Africa","Low income","Tier 1",0.621
"NER",2015,"Niger","Sub-Saharan Africa","Low income","Tier 2",0.571
"NER",2015,"Niger","Sub-Saharan Africa","Low income","1",0.4
"NER",2015,"Niger","Sub-Saharan Africa","Low income","10",1
"NER",2015,"Niger","Sub-Saharan Africa","Low income","16",0.25
"NER",2015,"Niger","Sub-Saharan Africa","Low income","2",1
"NER",2015,"Niger","Sub-Saharan Africa","Low income","3",1
"NER",2015,"Niger","Sub-Saharan Africa","Low income","4",0.5
"NER",2015,"Niger","Sub-Saharan Africa","Low income","5",0.625
"NER",2015,"Niger","Sub-Saharan Africa","Low income","8",0.667
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","Combined",0.417
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","Tier 1",0.414
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","Tier 2",0.429
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","1",0.4
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","10",0
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","16",0.25
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","2",0.5
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","3",1
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","4",0.167
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","5",0.5
"NGA",2015,"Nigeria","Sub-Saharan Africa","Lower middle income","8",0.333
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","Combined",0.583
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","Tier 1",0.621
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","Tier 2",0.429
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","1",0.4
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","10",1
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","16",0.5
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","2",1
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","3",0.75
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","4",0.5
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","5",0.375
"NIC",2015,"Nicaragua","Latin America & Caribbean","Lower middle income","8",0.833
"NLD",2015,"Netherlands","Europe & Central Asia","High income","Combined",0.611
"NLD",2015,"Netherlands","Europe & Central Asia","High income","Tier 1",0.621
"NLD",2015,"Netherlands","Europe & Central Asia","High income","Tier 2",0.571
"NLD",2015,"Netherlands","Europe & Central Asia","High income","1",0.8
"NLD",2015,"Netherlands","Europe & Central Asia","High income","10",1
"NLD",2015,"Netherlands","Europe & Central Asia","High income","16",0.5
"NLD",2015,"Netherlands","Europe & Central Asia","High income","2",0
"NLD",2015,"Netherlands","Europe & Central Asia","High income","3",0.5
"NLD",2015,"Netherlands","Europe & Central Asia","High income","4",0.833
"NLD",2015,"Netherlands","Europe & Central Asia","High income","5",0.5
"NLD",2015,"Netherlands","Europe & Central Asia","High income","8",0.667
"NOR",2015,"Norway","Europe & Central Asia","High income","Combined",0.556
"NOR",2015,"Norway","Europe & Central Asia","High income","Tier 1",0.586
"NOR",2015,"Norway","Europe & Central Asia","High income","Tier 2",0.429
"NOR",2015,"Norway","Europe & Central Asia","High income","1",0.6
"NOR",2015,"Norway","Europe & Central Asia","High income","10",1
"NOR",2015,"Norway","Europe & Central Asia","High income","16",0.5
"NOR",2015,"Norway","Europe & Central Asia","High income","2",0
"NOR",2015,"Norway","Europe & Central Asia","High income","3",0.5
"NOR",2015,"Norway","Europe & Central Asia","High income","4",0.833
"NOR",2015,"Norway","Europe & Central Asia","High income","5",0.375
"NOR",2015,"Norway","Europe & Central Asia","High income","8",0.667
"NPL",2015,"Nepal","South Asia","Lower middle income","Combined",0.389
"NPL",2015,"Nepal","South Asia","Lower middle income","Tier 1",0.414
"NPL",2015,"Nepal","South Asia","Lower middle income","Tier 2",0.286
"NPL",2015,"Nepal","South Asia","Lower middle income","1",0.2
"NPL",2015,"Nepal","South Asia","Lower middle income","10",0
"NPL",2015,"Nepal","South Asia","Lower middle income","16",0.25
"NPL",2015,"Nepal","South Asia","Lower middle income","2",1
"NPL",2015,"Nepal","South Asia","Lower middle income","3",1
"NPL",2015,"Nepal","South Asia","Lower middle income","4",0.333
"NPL",2015,"Nepal","South Asia","Lower middle income","5",0.25
"NPL",2015,"Nepal","South Asia","Lower middle income","8",0.333
"NRU",2015,"Nauru","East Asia & Pacific","High income","Combined",0.189
"NRU",2015,"Nauru","East Asia & Pacific","High income","Tier 1",0.233
"NRU",2015,"Nauru","East Asia & Pacific","High income","Tier 2",0
"NRU",2015,"Nauru","East Asia & Pacific","High income","1",0.2
"NRU",2015,"Nauru","East Asia & Pacific","High income","10",0
"NRU",2015,"Nauru","East Asia & Pacific","High income","16",0
"NRU",2015,"Nauru","East Asia & Pacific","High income","2",0.5
"NRU",2015,"Nauru","East Asia & Pacific","High income","3",0.2
"NRU",2015,"Nauru","East Asia & Pacific","High income","4",0.333
"NRU",2015,"Nauru","East Asia & Pacific","High income","5",0.125
"NRU",2015,"Nauru","East Asia & Pacific","High income","8",0.167
"NZL",2015,"New Zealand","East Asia & Pacific","High income","Combined",0.444
"NZL",2015,"New Zealand","East Asia & Pacific","High income","Tier 1",0.517
"NZL",2015,"New Zealand","East Asia & Pacific","High income","Tier 2",0.143
"NZL",2015,"New Zealand","East Asia & Pacific","High income","1",0.4
"NZL",2015,"New Zealand","East Asia & Pacific","High income","10",0
"NZL",2015,"New Zealand","East Asia & Pacific","High income","16",0.5
"NZL",2015,"New Zealand","East Asia & Pacific","High income","2",0.5
