"iso3c","date","country","region","income_level","goal","ind_quality"
"NLD",2020,"Netherlands","Europe & Central Asia","High income","10",0
"NLD",2020,"Netherlands","Europe & Central Asia","High income","11",0
"NLD",2020,"Netherlands","Europe & Central Asia","High income","16",0.4
"NLD",2020,"Netherlands","Europe & Central Asia","High income","2",0
"NLD",2020,"Netherlands","Europe & Central Asia","High income","3",0.6
"NLD",2020,"Netherlands","Europe & Central Asia","High income","4",0.833
"NLD",2020,"Netherlands","Europe & Central Asia","High income","5",0.5
"NLD",2020,"Netherlands","Europe & Central Asia","High income","8",0.571
"NOR",2020,"Norway","Europe & Central Asia","High income","Combined",0.32
"NOR",2020,"Norway","Europe & Central Asia","High income","Tier 1",0.5
"NOR",2020,"Norway","Europe & Central Asia","High income","Tier 2",0.219
"NOR",2020,"Norway","Europe & Central Asia","High income","1",0.125
"NOR",2020,"Norway","Europe & Central Asia","High income","10",0
"NOR",2020,"Norway","Europe & Central Asia","High income","11",0
"NOR",2020,"Norway","Europe & Central Asia","High income","16",0.1
"NOR",2020,"Norway","Europe & Central Asia","High income","2",0
"NOR",2020,"Norway","Europe & Central Asia","High income","3",0.6
"NOR",2020,"Norway","Europe & Central Asia","High income","4",0.833
"NOR",2020,"Norway","Europe & Central Asia","High income","5",0.4
"NOR",2020,"Norway","Europe & Central Asia","High income","8",0.571
"NPL",2020,"Nepal","South Asia","Lower middle income","Combined",0.46
"NPL",2020,"Nepal","South Asia","Lower middle income","Tier 1",0.667
"NPL",2020,"Nepal","South Asia","Lower middle income","Tier 2",0.344
"NPL",2020,"Nepal","South Asia","Lower middle income","1",0
"NPL",2020,"Nepal","South Asia","Lower middle income","10",0
"NPL",2020,"Nepal","South Asia","Lower middle income","11",0
"NPL",2020,"Nepal","South Asia","Lower middle income","16",0.1
"NPL",2020,"Nepal","South Asia","Lower middle income","2",0.5
"NPL",2020,"Nepal","South Asia","Lower middle income","3",1
"NPL",2020,"Nepal","South Asia","Lower middle income","4",0.75
"NPL",2020,"Nepal","South Asia","Lower middle income","5",0.75
"NPL",2020,"Nepal","South Asia","Lower middle income","8",0.571
"NRU",2020,"Nauru","East Asia & Pacific","High income","Combined",0.16
"NRU",2020,"Nauru","East Asia & Pacific","High income","Tier 1",0.333
"NRU",2020,"Nauru","East Asia & Pacific","High income","Tier 2",0.062
"NRU",2020,"Nauru","East Asia & Pacific","High income","1",0
"NRU",2020,"Nauru","East Asia & Pacific","High income","10",0
"NRU",2020,"Nauru","East Asia & Pacific","High income","11",0
"NRU",2020,"Nauru","East Asia & Pacific","High income","16",0
"NRU",2020,"Nauru","East Asia & Pacific","High income","2",0.5
"NRU",2020,"Nauru","East Asia & Pacific","High income","3",0.2
"NRU",2020,"Nauru","East Asia & Pacific","High income","4",0.667
"NRU",2020,"Nauru","East Asia & Pacific","High income","5",0.2
"NRU",2020,"Nauru","East Asia & Pacific","High income","8",0.143
"NZL",2020,"New Zealand","East Asia & Pacific","High income","Combined",0.36
"NZL",2020,"New Zealand","East Asia & Pacific","High income","Tier 1",0.611
"NZL",2020,"New Zealand","East Asia & Pacific","High income","Tier 2",0.219
"NZL",2020,"New Zealand","East Asia & Pacific","High income","1",0.125
"NZL",2020,"New Zealand","East Asia & Pacific","High income","10",0
"NZL",2020,"New Zealand","East Asia & Pacific","High income","11",0
"NZL",2020,"New Zealand","East Asia & Pacific","High income","16",0.4
"NZL",2020,"New Zealand","East Asia & Pacific","High income","2",0.5
"NZL",2020,"New Zealand","East Asia & Pacific","High income","3",0.8
"NZL",2020,"New Zealand","East Asia & Pacific","High income","4",0.917
"NZL",2020,"New Zealand","East Asia & Pacific","High income","5",0.4
"NZL",2020,"New Zealand","East Asia & Pacific","High income","8",0.143
"OMN",2020,"Oman","Middle East & North Africa","High income","Combined",0.3
"OMN",2020,"Oman","Middle East & North Africa","High income","Tier 1",0.611
"OMN",2020,"Oman","Middle East & North Africa","High income","Tier 2",0.125
"OMN",2020,"Oman","Middle East & North Africa","High income","1",0
"OMN",2020,"Oman","Middle East & North Africa","High income","10",0
"OMN",2020,"Oman","Middle East & North Africa","High income","11",0
"OMN",2020,"Oman","Middle East & North Africa","High income","16",0.1
"OMN",2020,"Oman","Middle East & North Africa","High income","2",0.5
"OMN",2020,"Oman","Middle East & North Africa","High income","3",1
"OMN",2020,"Oman","Middle East & North Africa","High income","4",0.833
"OMN",2020,"Oman","Middle East & North Africa","High income","5",0.25
"OMN",2020,"Oman","Middle East & North Africa","High income","8",0.143
"PAK",2020,"Pakistan","South Asia","Lower middle income","Combined",0.52
"PAK",2020,"Pakistan","South Asia","Lower middle income","Tier 1",0.722
"PAK",2020,"Pakistan","South Asia","Lower middle income","Tier 2",0.406
"PAK",2020,"Pakistan","South Asia","Lower middle income","1",0.375
"PAK",2020,"Pakistan","South Asia","Lower middle income","10",0
"PAK",2020,"Pakistan","South Asia","Lower middle income","11",0
"PAK",2020,"Pakistan","South Asia","Lower middle income","16",0.1
"PAK",2020,"Pakistan","South Asia","Lower middle income","2",1
"PAK",2020,"Pakistan","South Asia","Lower middle income","3",1
"PAK",2020,"Pakistan","South Asia","Lower middle income","4",0.75
"PAK",2020,"Pakistan","South Asia","Lower middle income","5",0.7
"PAK",2020,"Pakistan","South Asia","Lower middle income","8",0.857
"PAN",2020,"Panama","Latin America & Caribbean","High income","Combined",0.48
"PAN",2020,"Panama","Latin America & Caribbean","High income","Tier 1",0.667
"PAN",2020,"Panama","Latin America & Caribbean","High income","Tier 2",0.375
"PAN",2020,"Panama","Latin America & Caribbean","High income","1",0.125
"PAN",2020,"Panama","Latin America & Caribbean","High income","10",0
"PAN",2020,"Panama","Latin America & Caribbean","High income","11",0
"PAN",2020,"Panama","Latin America & Caribbean","High income","16",0.2
"PAN",2020,"Panama","Latin America & Caribbean","High income","2",0.5
"PAN",2020,"Panama","Latin America & Caribbean","High income","3",0.8
"PAN",2020,"Panama","Latin America & Caribbean","High income","4",0.917
"PAN",2020,"Panama","Latin America & Caribbean","High income","5",0.55
"PAN",2020,"Panama","Latin America & Caribbean","High income","8",0.857
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","Combined",0.5
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","Tier 1",0.611
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","Tier 2",0.438
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","1",0
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","10",0
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","11",0
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","16",0.4
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","2",1
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","3",1
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","4",0.917
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","5",0.7
"PER",2020,"Peru","Latin America & Caribbean","Upper middle income","8",0.429
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","Combined",0.4
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","Tier 1",0.722
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","Tier 2",0.219
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","1",0
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","10",0
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","11",0
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","16",0.1
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","2",0.5
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","3",1
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","4",0.833
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","5",0.65
"PHL",2020,"Philippines","East Asia & Pacific","Lower middle income","8",0.143
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","Combined",0.18
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","Tier 1",0.389
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","Tier 2",0.062
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","1",0
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","10",0
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","11",0
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","16",0
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","2",0
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","3",0.4
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","4",0.667
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","5",0.25
"PLW",2020,"Palau","East Asia & Pacific","Upper middle income","8",0.143
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","Combined",0.26
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 1",0.556
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","Tier 2",0.094
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","1",0
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","10",0
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","11",0
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","16",0
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","2",0.5
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","3",1
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","4",0.667
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","5",0.35
"PNG",2020,"Papua New Guinea","East Asia & Pacific","Lower middle income","8",0
"POL",2020,"Poland","Europe & Central Asia","High income","Combined",0.36
"POL",2020,"Poland","Europe & Central Asia","High income","Tier 1",0.5
"POL",2020,"Poland","Europe & Central Asia","High income","Tier 2",0.281
"POL",2020,"Poland","Europe & Central Asia","High income","1",0.125
"POL",2020,"Poland","Europe & Central Asia","High income","10",0
"POL",2020,"Poland","Europe & Central Asia","High income","11",0
"POL",2020,"Poland","Europe & Central Asia","High income","16",0.4
"POL",2020,"Poland","Europe & Central Asia","High income","2",0
"POL",2020,"Poland","Europe & Central Asia","High income","3",0.6
"POL",2020,"Poland","Europe & Central Asia","High income","4",0.833
"POL",2020,"Poland","Europe & Central Asia","High income","5",0.45
"POL",2020,"Poland","Europe & Central Asia","High income","8",0.571
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","Combined",0.1
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","Tier 1",0.167
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","Tier 2",0.062
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","1",0
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","10",0
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","11",0
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","16",0.1
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","2",0
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","3",0.4
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","4",0.667
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","5",0
"PRI",2020,"Puerto Rico","Latin America & Caribbean","High income","8",0
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Combined",0.24
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 1",0.444
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","Tier 2",0.125
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","1",0
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","10",0
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","11",0
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","16",0
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","2",0.5
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","3",0.8
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","4",0.75
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","5",0.25
"PRK",2020,"Korea, Dem. People's Rep.","East Asia & Pacific","Low income","8",0.143
"PRT",2020,"Portugal","Europe & Central Asia","High income","Combined",0.34
"PRT",2020,"Portugal","Europe & Central Asia","High income","Tier 1",0.5
"PRT",2020,"Portugal","Europe & Central Asia","High income","Tier 2",0.25
"PRT",2020,"Portugal","Europe & Central Asia","High income","1",0
"PRT",2020,"Portugal","Europe & Central Asia","High income","10",0
"PRT",2020,"Portugal","Europe & Central Asia","High income","11",0
"PRT",2020,"Portugal","Europe & Central Asia","High income","16",0.1
"PRT",2020,"Portugal","Europe & Central Asia","High income","2",0
"PRT",2020,"Portugal","Europe & Central Asia","High income","3",0.6
"PRT",2020,"Portugal","Europe & Central Asia","High income","4",0.833
"PRT",2020,"Portugal","Europe & Central Asia","High income","5",0.5
"PRT",2020,"Portugal","Europe & Central Asia","High income","8",0.571
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","Combined",0.42
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","Tier 1",0.611
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","Tier 2",0.312
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","1",0
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","10",0
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","11",0
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","16",0.1
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","2",0
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","3",1
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","4",0.833
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","5",0.6
"PRY",2020,"Paraguay","Latin America & Caribbean","Upper middle income","8",0.571
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Combined",0.44
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Tier 1",0.556
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","Tier 2",0.375
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","1",0
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","10",0
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","11",0
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","16",0.2
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","2",0
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","3",0.8
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","4",0.833
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","5",0.65
"PSE",2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income","8",0.714
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","Combined",0.02
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","Tier 1",0.056
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","Tier 2",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","1",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","10",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","11",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","16",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","2",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","3",0.2
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","4",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","5",0
"PYF",2020,"French Polynesia","East Asia & Pacific","High income","8",0
"QAT",2020,"Qatar","Middle East & North Africa","High income","Combined",0.26
"QAT",2020,"Qatar","Middle East & North Africa","High income","Tier 1",0.389
"QAT",2020,"Qatar","Middle East & North Africa","High income","Tier 2",0.188
"QAT",2020,"Qatar","Middle East & North Africa","High income","1",0
"QAT",2020,"Qatar","Middle East & North Africa","High income","10",0
"QAT",2020,"Qatar","Middle East & North Africa","High income","11",0
"QAT",2020,"Qatar","Middle East & North Africa","High income","16",0.1
"QAT",2020,"Qatar","Middle East & North Africa","High income","2",0
"QAT",2020,"Qatar","Middle East & North Africa","High income","3",0.6
"QAT",2020,"Qatar","Middle East & North Africa","High income","4",0.75
"QAT",2020,"Qatar","Middle East & North Africa","High income","5",0.25
"QAT",2020,"Qatar","Middle East & North Africa","High income","8",0.429
"ROU",2020,"Romania","Europe & Central Asia","High income","Combined",0.36
"ROU",2020,"Romania","Europe & Central Asia","High income","Tier 1",0.556
"ROU",2020,"Romania","Europe & Central Asia","High income","Tier 2",0.25
"ROU",2020,"Romania","Europe & Central Asia","High income","1",0.125
"ROU",2020,"Romania","Europe & Central Asia","High income","10",0
"ROU",2020,"Romania","Europe & Central Asia","High income","11",0
"ROU",2020,"Romania","Europe & Central Asia","High income","16",0.1
"ROU",2020,"Romania","Europe & Central Asia","High income","2",0
"ROU",2020,"Romania","Europe & Central Asia","High income","3",0.8
"ROU",2020,"Romania","Europe & Central Asia","High income","4",0.833
"ROU",2020,"Romania","Europe & Central Asia","High income","5",0.45
"ROU",2020,"Romania","Europe & Central Asia","High income","8",0.571
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","Combined",0.28
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","Tier 1",0.444
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","Tier 2",0.188
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","1",0
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","10",0
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","11",0
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","16",0.1
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","2",0
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","3",0.6
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","4",0.75
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","5",0.25
"RUS",2020,"Russian Federation","Europe & Central Asia","Upper middle income","8",0.571
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","Combined",0.52
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","Tier 1",0.667
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","Tier 2",0.438
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","1",0.375
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","10",0
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","11",0
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","16",0.1
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","2",1
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","3",1
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","4",0.833
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","5",0.75
"RWA",2020,"Rwanda","Sub-Saharan Africa","Low income","8",0.571
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","Combined",0.18
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","Tier 1",0.333
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","Tier 2",0.094
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","1",0
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","10",0
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","11",0
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","16",0.1
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","2",0
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","3",0.4
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","4",0.75
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","5",0.15
"SAU",2020,"Saudi Arabia","Middle East & North Africa","High income","8",0.143
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","Combined",0.3
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","Tier 1",0.556
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","Tier 2",0.156
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","1",0
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","10",0
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","11",0
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","16",0
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","2",0
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","3",1
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","4",0.667
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","5",0.45
"SDN",2020,"Sudan","Sub-Saharan Africa","Low income","8",0.143
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","Combined",0.46
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 1",0.722
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 2",0.312
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","1",0.375
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","10",0
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","11",0
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","16",0.1
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","2",0.5
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","3",1
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","4",0.917
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","5",0.5
"SEN",2020,"Senegal","Sub-Saharan Africa","Lower middle income","8",0.429
"SGP",2020,"Singapore","East Asia & Pacific","High income","Combined",0.3
"SGP",2020,"Singapore","East Asia & Pacific","High income","Tier 1",0.556
"SGP",2020,"Singapore","East Asia & Pacific","High income","Tier 2",0.156
"SGP",2020,"Singapore","East Asia & Pacific","High income","1",0.125
"SGP",2020,"Singapore","East Asia & Pacific","High income","10",0
"SGP",2020,"Singapore","East Asia & Pacific","High income","11",0
"SGP",2020,"Singapore","East Asia & Pacific","High income","16",0.1
"SGP",2020,"Singapore","East Asia & Pacific","High income","2",0
"SGP",2020,"Singapore","East Asia & Pacific","High income","3",0.8
"SGP",2020,"Singapore","East Asia & Pacific","High income","4",0.833
"SGP",2020,"Singapore","East Asia & Pacific","High income","5",0.3
"SGP",2020,"Singapore","East Asia & Pacific","High income","8",0.143
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","Combined",0.3
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","Tier 1",0.611
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","Tier 2",0.125
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","1",0
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","10",0
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","11",0
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","16",0
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","2",0.5
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","3",0.8
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","4",0.75
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","5",0.35
"SLB",2020,"Solomon Islands","East Asia & Pacific","Lower middle income","8",0.286
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","Combined",0.44
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","Tier 1",0.722
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","Tier 2",0.281
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","1",0
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","10",0
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","11",0
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","16",0.1
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","2",0.5
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","3",1
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","4",0.917
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","5",0.55
"SLE",2020,"Sierra Leone","Sub-Saharan Africa","Low income","8",0.286
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","Combined",0.52
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","Tier 1",0.667
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","Tier 2",0.438
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","1",0.125
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","10",0
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","11",0
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","16",0.4
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","2",0.5
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","3",1
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","4",0.833
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","5",0.7
"SLV",2020,"El Salvador","Latin America & Caribbean","Lower middle income","8",0.571
"SMR",2020,"San Marino","Europe & Central Asia","High income","Combined",0.1
"SMR",2020,"San Marino","Europe & Central Asia","High income","Tier 1",0.222
"SMR",2020,"San Marino","Europe & Central Asia","High income","Tier 2",0.031
"SMR",2020,"San Marino","Europe & Central Asia","High income","1",0
"SMR",2020,"San Marino","Europe & Central Asia","High income","10",0
"SMR",2020,"San Marino","Europe & Central Asia","High income","11",0
"SMR",2020,"San Marino","Europe & Central Asia","High income","16",0
"SMR",2020,"San Marino","Europe & Central Asia","High income","2",0
"SMR",2020,"San Marino","Europe & Central Asia","High income","3",0.2
"SMR",2020,"San Marino","Europe & Central Asia","High income","4",0.667
"SMR",2020,"San Marino","Europe & Central Asia","High income","5",0.1
"SMR",2020,"San Marino","Europe & Central Asia","High income","8",0.143
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","Combined",0.18
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","Tier 1",0.5
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","Tier 2",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","1",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","10",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","11",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","16",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","2",0.5
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","3",1
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","4",0
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","5",0.25
"SOM",2020,"Somalia","Sub-Saharan Africa","Low income","8",0
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","Combined",0.52
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","Tier 1",0.722
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","Tier 2",0.406
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","1",0
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","10",0
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","11",0
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","16",0.1
"SRB",2020,"Serbia","Europe & Central Asia","Upper middle income","2",0.5
