"iso3c","date","country","region","income_level","goal","ind_quality"
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","16",0.333
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","2",0
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","3",0.4
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","4",0.667
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","5",0.182
"SAU",2018,"Saudi Arabia","Middle East & North Africa","High income","8",0.2
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","Combined",0.395
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","Tier 1",0.4
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","Tier 2",0.375
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","1",0
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","10",1
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","16",0
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","2",0
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","3",0.8
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","4",0.5
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","5",0.545
"SDN",2018,"Sudan","Sub-Saharan Africa","Low income","8",0.2
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","Combined",0.5
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 1",0.533
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","Tier 2",0.375
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","1",0.2
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","10",0
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","16",0.333
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","2",0.5
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","3",1
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","4",0.667
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","5",0.364
"SEN",2018,"Senegal","Sub-Saharan Africa","Lower middle income","8",0.6
"SGP",2018,"Singapore","East Asia & Pacific","High income","Combined",0.395
"SGP",2018,"Singapore","East Asia & Pacific","High income","Tier 1",0.467
"SGP",2018,"Singapore","East Asia & Pacific","High income","Tier 2",0.125
"SGP",2018,"Singapore","East Asia & Pacific","High income","1",0
"SGP",2018,"Singapore","East Asia & Pacific","High income","10",0
"SGP",2018,"Singapore","East Asia & Pacific","High income","16",0.667
"SGP",2018,"Singapore","East Asia & Pacific","High income","2",0
"SGP",2018,"Singapore","East Asia & Pacific","High income","3",0.8
"SGP",2018,"Singapore","East Asia & Pacific","High income","4",0.667
"SGP",2018,"Singapore","East Asia & Pacific","High income","5",0.273
"SGP",2018,"Singapore","East Asia & Pacific","High income","8",0.4
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","Combined",0.316
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","Tier 1",0.333
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","Tier 2",0.25
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","1",0
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","10",0
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","16",0
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","2",0.5
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","3",0.6
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","4",0.5
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","5",0.364
"SLB",2018,"Solomon Islands","East Asia & Pacific","Lower middle income","8",0.2
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","Combined",0.5
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","Tier 1",0.567
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","Tier 2",0.25
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","1",0
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","10",1
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","16",0
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","2",0.5
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","3",1
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","4",1
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","5",0.364
"SLE",2018,"Sierra Leone","Sub-Saharan Africa","Low income","8",0.4
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","Combined",0.711
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","Tier 1",0.733
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","Tier 2",0.625
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","1",0.6
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","10",1
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","16",0.667
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","2",0.5
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","3",1
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","4",0.667
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","5",0.727
"SLV",2018,"El Salvador","Latin America & Caribbean","Lower middle income","8",0.6
"SMR",2018,"San Marino","Europe & Central Asia","High income","Combined",0.154
"SMR",2018,"San Marino","Europe & Central Asia","High income","Tier 1",0.194
"SMR",2018,"San Marino","Europe & Central Asia","High income","Tier 2",0
"SMR",2018,"San Marino","Europe & Central Asia","High income","1",0
"SMR",2018,"San Marino","Europe & Central Asia","High income","10",0
"SMR",2018,"San Marino","Europe & Central Asia","High income","16",0
"SMR",2018,"San Marino","Europe & Central Asia","High income","2",0
"SMR",2018,"San Marino","Europe & Central Asia","High income","3",0.167
"SMR",2018,"San Marino","Europe & Central Asia","High income","4",0.5
"SMR",2018,"San Marino","Europe & Central Asia","High income","5",0.091
"SMR",2018,"San Marino","Europe & Central Asia","High income","8",0.2
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","Combined",0.132
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","Tier 1",0.133
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","Tier 2",0.125
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","1",0
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","10",0
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","16",0
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","2",0.5
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","3",0.6
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","4",0
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","5",0.091
"SOM",2018,"Somalia","Sub-Saharan Africa","Low income","8",0
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","Combined",0.605
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","Tier 1",0.667
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","Tier 2",0.375
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","1",0.2
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","10",1
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","16",0.667
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","2",0.5
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","3",1
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","4",0.667
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","5",0.545
"SRB",2018,"Serbia","Europe & Central Asia","Upper middle income","8",0.6
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","Combined",0.184
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","Tier 1",0.2
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","Tier 2",0.125
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","1",0.2
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","10",0
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","16",0
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","2",0
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","3",0.4
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","4",0.333
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","5",0.182
"SSD",2018,"South Sudan","Sub-Saharan Africa","Low income","8",0
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","Combined",0.316
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","Tier 1",0.333
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","Tier 2",0.25
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","1",0
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","10",1
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","16",0
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","2",0.5
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","3",0.8
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","4",0.5
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","5",0.182
"STP",2018,"Sao Tome and Principe","Sub-Saharan Africa","Lower middle income","8",0.2
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","Combined",0.474
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","Tier 1",0.567
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","Tier 2",0.125
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","1",0
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","10",0
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","16",0.333
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","2",0
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","3",1
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","4",0.667
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","5",0.455
"SUR",2018,"Suriname","Latin America & Caribbean","Upper middle income","8",0.6
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","Combined",0.605
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","Tier 1",0.667
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","Tier 2",0.375
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","1",0.8
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","10",1
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","16",0.667
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","2",0
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","3",0.8
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","4",0.833
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","5",0.364
"SVK",2018,"Slovak Republic","Europe & Central Asia","High income","8",0.6
"SVN",2018,"Slovenia","Europe & Central Asia","High income","Combined",0.605
"SVN",2018,"Slovenia","Europe & Central Asia","High income","Tier 1",0.633
"SVN",2018,"Slovenia","Europe & Central Asia","High income","Tier 2",0.5
"SVN",2018,"Slovenia","Europe & Central Asia","High income","1",0.8
"SVN",2018,"Slovenia","Europe & Central Asia","High income","10",1
"SVN",2018,"Slovenia","Europe & Central Asia","High income","16",0.667
"SVN",2018,"Slovenia","Europe & Central Asia","High income","2",0
"SVN",2018,"Slovenia","Europe & Central Asia","High income","3",0.6
"SVN",2018,"Slovenia","Europe & Central Asia","High income","4",0.833
"SVN",2018,"Slovenia","Europe & Central Asia","High income","5",0.455
"SVN",2018,"Slovenia","Europe & Central Asia","High income","8",0.6
"SWE",2018,"Sweden","Europe & Central Asia","High income","Combined",0.579
"SWE",2018,"Sweden","Europe & Central Asia","High income","Tier 1",0.6
"SWE",2018,"Sweden","Europe & Central Asia","High income","Tier 2",0.5
"SWE",2018,"Sweden","Europe & Central Asia","High income","1",0.8
"SWE",2018,"Sweden","Europe & Central Asia","High income","10",1
"SWE",2018,"Sweden","Europe & Central Asia","High income","16",0.667
"SWE",2018,"Sweden","Europe & Central Asia","High income","2",0
"SWE",2018,"Sweden","Europe & Central Asia","High income","3",0.6
"SWE",2018,"Sweden","Europe & Central Asia","High income","4",0.667
"SWE",2018,"Sweden","Europe & Central Asia","High income","5",0.455
"SWE",2018,"Sweden","Europe & Central Asia","High income","8",0.6
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","Combined",0.447
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","Tier 1",0.5
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","Tier 2",0.25
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","1",0
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","10",1
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","16",0
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","2",0.5
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","3",0.8
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","4",0.667
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","5",0.364
"SWZ",2018,"Eswatini","Sub-Saharan Africa","Lower middle income","8",0.6
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Combined",0.051
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Tier 1",0.065
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Tier 2",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","1",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","10",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","16",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","2",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","3",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","4",0.333
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","5",0
"SXM",2018,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","8",0
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","Combined",0.316
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","Tier 1",0.3
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","Tier 2",0.375
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","1",0.2
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","10",0
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","16",0.333
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","2",0
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","3",0.4
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","4",0.5
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","5",0.273
"SYC",2018,"Seychelles","Sub-Saharan Africa","High income","8",0.4
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","Combined",0.079
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","Tier 1",0.067
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","Tier 2",0.125
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","1",0
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","10",0
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","16",0
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","2",0
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","3",0.4
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","4",0
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","5",0.091
"SYR",2018,"Syrian Arab Republic","Middle East & North Africa","Low income","8",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","Combined",0.128
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","Tier 1",0.161
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","Tier 2",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","1",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","10",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","16",0.333
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","2",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","3",0.167
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","4",0.5
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","5",0
"TCA",2018,"Turks and Caicos Islands","Latin America & Caribbean","High income","8",0
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","Combined",0.421
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","Tier 1",0.5
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","Tier 2",0.125
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","1",0
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","10",0
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","16",0.333
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","2",0.5
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","3",0.8
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","4",0.5
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","5",0.273
"TCD",2018,"Chad","Sub-Saharan Africa","Low income","8",0.8
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","Combined",0.711
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","Tier 1",0.767
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","Tier 2",0.5
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","1",0.4
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","10",1
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","16",0.333
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","2",0.5
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","3",1
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","4",0.833
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","5",0.727
"TGO",2018,"Togo","Sub-Saharan Africa","Low income","8",0.8
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","Combined",0.605
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","Tier 1",0.667
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","Tier 2",0.375
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","1",0.4
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","10",1
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","16",0.667
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","2",0.5
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","3",1
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","4",0.667
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","5",0.455
"THA",2018,"Thailand","East Asia & Pacific","Upper middle income","8",0.6
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","Combined",0.447
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","Tier 1",0.5
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","Tier 2",0.25
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","1",0.2
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","10",1
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","16",0.667
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","2",0.5
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","3",1
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","4",0.333
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","5",0.364
"TJK",2018,"Tajikistan","Europe & Central Asia","Lower middle income","8",0.2
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","Combined",0.211
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","Tier 1",0.233
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","Tier 2",0.125
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","1",0
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","10",0
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","16",0.333
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","2",0
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","3",0.8
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","4",0.167
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","5",0.091
"TKM",2018,"Turkmenistan","Europe & Central Asia","Upper middle income","8",0.2
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","Combined",0.526
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","Tier 1",0.567
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","Tier 2",0.375
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","1",0.2
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","10",1
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","16",0.667
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","2",0.5
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","3",1
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","4",0.5
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","5",0.455
"TLS",2018,"Timor-Leste","East Asia & Pacific","Lower middle income","8",0.4
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","Combined",0.263
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","Tier 1",0.267
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","Tier 2",0.25
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","1",0
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","10",1
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","16",0
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","2",0
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","3",0.4
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","4",0.167
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","5",0.273
"TON",2018,"Tonga","East Asia & Pacific","Upper middle income","8",0.6
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","Combined",0.316
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","Tier 1",0.3
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","Tier 2",0.375
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","1",0
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","10",0
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","16",1
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","2",0
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","3",0.6
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","4",0.333
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","5",0.364
"TTO",2018,"Trinidad and Tobago","Latin America & Caribbean","High income","8",0
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","Combined",0.474
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","Tier 1",0.533
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","Tier 2",0.25
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","1",0.2
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","10",1
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","16",0.333
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","2",0.5
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","3",1
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","4",0.667
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","5",0.364
"TUN",2018,"Tunisia","Middle East & North Africa","Lower middle income","8",0.2
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","Combined",0.684
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","Tier 1",0.767
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","Tier 2",0.375
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","1",0.8
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","10",1
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","16",0.667
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","2",0
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","3",1
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","4",0.833
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","5",0.545
"TUR",2018,"Turkey","Europe & Central Asia","Upper middle income","8",0.6
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","Combined",0.205
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","Tier 1",0.258
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","Tier 2",0
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","1",0
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","10",0
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","16",0
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","2",0.5
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","3",0.167
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","4",0.333
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","5",0.273
"TUV",2018,"Tuvalu","East Asia & Pacific","Upper middle income","8",0.2
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","Combined",0.684
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","Tier 1",0.667
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","Tier 2",0.75
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","1",0
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","10",1
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","16",0.667
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","2",1
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","3",1
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","4",0.5
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","5",0.909
"TZA",2018,"Tanzania","Sub-Saharan Africa","Lower middle income","8",0.6
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","Combined",0.816
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","Tier 1",0.8
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","Tier 2",0.875
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","1",0.6
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","10",1
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","16",1
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","2",1
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","3",1
"UGA",2018,"Uganda","Sub-Saharan Africa","Low income","4",0.5
