"iso3c","date","country","region","income_level","goal","ind_quality"
"JPN",2019,"Japan","East Asia & Pacific","High income","5",0.462
"JPN",2019,"Japan","East Asia & Pacific","High income","8",0.167
"JPN",2019,"Japan","East Asia & Pacific","High income",NA,0
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","Combined",0.467
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","Tier 1",0.667
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","Tier 2",0.346
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","1",0
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","10",0
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","16",0.2
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","2",0.5
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","3",1
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","4",1
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","5",0.462
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income","8",0.333
"KAZ",2019,"Kazakhstan","Europe & Central Asia","Upper middle income",NA,0
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","Combined",0.422
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","Tier 1",0.667
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","Tier 2",0.269
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","1",0
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","10",0
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","16",0.4
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","2",0.5
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","3",1
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","4",0.333
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","5",0.615
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income","8",0.167
"KEN",2019,"Kenya","Sub-Saharan Africa","Lower middle income",NA,0
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","Combined",0.511
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","Tier 1",0.667
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","Tier 2",0.423
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","1",0
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","10",0
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","16",0.2
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","2",1
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","3",1
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","4",0.667
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","5",0.538
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income","8",0.667
"KGZ",2019,"Kyrgyz Republic","Europe & Central Asia","Lower middle income",NA,0
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","Combined",0.556
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","Tier 1",0.722
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","Tier 2",0.462
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","1",0
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","10",0
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","16",0.2
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","2",0.5
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","3",1
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","4",0.833
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","5",0.692
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income","8",0.667
"KHM",2019,"Cambodia","East Asia & Pacific","Lower middle income",NA,0
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","Combined",0.333
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","Tier 1",0.5
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","Tier 2",0.231
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","1",0
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","10",0
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","16",0.2
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","2",0
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","3",0.8
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","4",0.5
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","5",0.385
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income","8",0.333
"KIR",2019,"Kiribati","East Asia & Pacific","Lower middle income",NA,0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","Combined",0.089
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","Tier 1",0.167
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","Tier 2",0.038
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","1",0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","10",0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","16",0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","2",0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","3",0.2
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","4",0.333
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","5",0.077
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income","8",0
"KNA",2019,"St. Kitts and Nevis","Latin America & Caribbean","High income",NA,0
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","Combined",0.378
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","Tier 1",0.556
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","Tier 2",0.269
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","1",0
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","10",0
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","16",0.4
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","2",0.5
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","3",0.6
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","4",0.667
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","5",0.385
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income","8",0.333
"KOR",2019,"Korea, Rep.","East Asia & Pacific","High income",NA,0
"KWT",2019,"Kuwait","Middle East & North Africa","High income","Combined",0.222
"KWT",2019,"Kuwait","Middle East & North Africa","High income","Tier 1",0.389
"KWT",2019,"Kuwait","Middle East & North Africa","High income","Tier 2",0.115
"KWT",2019,"Kuwait","Middle East & North Africa","High income","1",0
"KWT",2019,"Kuwait","Middle East & North Africa","High income","10",0
"KWT",2019,"Kuwait","Middle East & North Africa","High income","16",0.2
"KWT",2019,"Kuwait","Middle East & North Africa","High income","2",0
"KWT",2019,"Kuwait","Middle East & North Africa","High income","3",0.6
"KWT",2019,"Kuwait","Middle East & North Africa","High income","4",0.5
"KWT",2019,"Kuwait","Middle East & North Africa","High income","5",0.154
"KWT",2019,"Kuwait","Middle East & North Africa","High income","8",0.167
"KWT",2019,"Kuwait","Middle East & North Africa","High income",NA,0
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","Combined",0.511
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","Tier 1",0.722
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","Tier 2",0.385
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","1",0
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","10",0
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","16",0
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","2",0.5
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","3",1
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","4",0.833
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","5",0.615
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income","8",0.667
"LAO",2019,"Lao PDR","East Asia & Pacific","Lower middle income",NA,0
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","Combined",0.289
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","Tier 1",0.5
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","Tier 2",0.154
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","1",0
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","10",0
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","16",0
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","2",0.5
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","3",0.6
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","4",0.333
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","5",0.308
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income","8",0.5
"LBN",2019,"Lebanon","Middle East & North Africa","Lower middle income",NA,0
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","Combined",0.422
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","Tier 1",0.722
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","Tier 2",0.231
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","1",0
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","10",0
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","16",0
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","2",0.5
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","3",1
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","4",0.333
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","5",0.615
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income","8",0.5
"LBR",2019,"Liberia","Sub-Saharan Africa","Low income",NA,0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","Combined",0.178
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","Tier 1",0.389
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","Tier 2",0.038
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","1",0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","10",0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","16",0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","2",0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","3",1
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","4",0
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","5",0.154
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income","8",0.167
"LBY",2019,"Libya","Middle East & North Africa","Upper middle income",NA,0
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","Combined",0.311
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","Tier 1",0.444
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","Tier 2",0.231
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","1",0
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","10",0
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","16",0.2
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","2",0
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","3",0.8
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","4",0.5
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","5",0.231
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income","8",0.5
"LCA",2019,"St. Lucia","Latin America & Caribbean","Upper middle income",NA,0
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","Combined",0.111
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","Tier 1",0.167
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","Tier 2",0.077
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","1",0
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","10",0
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","16",0.2
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","2",0
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","3",0.2
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","4",0.333
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","5",0.077
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income","8",0
"LIE",2019,"Liechtenstein","Europe & Central Asia","High income",NA,0
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","Combined",0.444
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","Tier 1",0.611
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","Tier 2",0.346
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","1",0.167
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","10",0
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","16",0.2
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","2",0.5
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","3",1
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","4",0.333
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","5",0.385
"LKA",2019,"Sri Lanka","South Asia","Lower middle income","8",0.833
"LKA",2019,"Sri Lanka","South Asia","Lower middle income",NA,0
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","Combined",0.378
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","Tier 1",0.611
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","Tier 2",0.231
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","1",0
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","10",0
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","16",0
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","2",0.5
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","3",1
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","4",0.667
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","5",0.462
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income","8",0.167
"LSO",2019,"Lesotho","Sub-Saharan Africa","Lower middle income",NA,0
"LTU",2019,"Lithuania","Europe & Central Asia","High income","Combined",0.467
"LTU",2019,"Lithuania","Europe & Central Asia","High income","Tier 1",0.611
"LTU",2019,"Lithuania","Europe & Central Asia","High income","Tier 2",0.385
"LTU",2019,"Lithuania","Europe & Central Asia","High income","1",0.167
"LTU",2019,"Lithuania","Europe & Central Asia","High income","10",0
"LTU",2019,"Lithuania","Europe & Central Asia","High income","16",0.2
"LTU",2019,"Lithuania","Europe & Central Asia","High income","2",0
"LTU",2019,"Lithuania","Europe & Central Asia","High income","3",0.8
"LTU",2019,"Lithuania","Europe & Central Asia","High income","4",0.833
"LTU",2019,"Lithuania","Europe & Central Asia","High income","5",0.538
"LTU",2019,"Lithuania","Europe & Central Asia","High income","8",0.5
"LTU",2019,"Lithuania","Europe & Central Asia","High income",NA,0
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","Combined",0.356
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","Tier 1",0.444
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","Tier 2",0.308
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","1",0.167
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","10",0
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","16",0.4
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","2",0
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","3",0.4
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","4",0.667
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","5",0.308
"LUX",2019,"Luxembourg","Europe & Central Asia","High income","8",0.5
"LUX",2019,"Luxembourg","Europe & Central Asia","High income",NA,0
"LVA",2019,"Latvia","Europe & Central Asia","High income","Combined",0.378
"LVA",2019,"Latvia","Europe & Central Asia","High income","Tier 1",0.556
"LVA",2019,"Latvia","Europe & Central Asia","High income","Tier 2",0.269
"LVA",2019,"Latvia","Europe & Central Asia","High income","1",0.167
"LVA",2019,"Latvia","Europe & Central Asia","High income","10",0
"LVA",2019,"Latvia","Europe & Central Asia","High income","16",0.2
"LVA",2019,"Latvia","Europe & Central Asia","High income","2",0
"LVA",2019,"Latvia","Europe & Central Asia","High income","3",0.8
"LVA",2019,"Latvia","Europe & Central Asia","High income","4",0.667
"LVA",2019,"Latvia","Europe & Central Asia","High income","5",0.308
"LVA",2019,"Latvia","Europe & Central Asia","High income","8",0.5
"LVA",2019,"Latvia","Europe & Central Asia","High income",NA,0
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","Combined",0.156
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","Tier 1",0.222
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","Tier 2",0.115
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","1",0
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","10",0
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","16",0.2
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","2",0
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","3",0.2
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","4",0.5
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","5",0.154
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income","8",0
"MAC",2019,"Macao SAR, China","East Asia & Pacific","High income",NA,0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","Combined",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","Tier 1",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","Tier 2",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","1",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","10",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","16",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","2",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","3",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","4",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","5",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income","8",0
"MAF",2019,"St. Martin (French part)","Latin America & Caribbean","High income",NA,0
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","Combined",0.378
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","Tier 1",0.667
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","Tier 2",0.192
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","1",0.167
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","10",0
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","16",0.2
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","2",0.5
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","3",1
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","4",0.5
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","5",0.385
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income","8",0.167
"MAR",2019,"Morocco","Middle East & North Africa","Lower middle income",NA,0
"MCO",2019,"Monaco","Europe & Central Asia","High income","Combined",0.067
"MCO",2019,"Monaco","Europe & Central Asia","High income","Tier 1",0.056
"MCO",2019,"Monaco","Europe & Central Asia","High income","Tier 2",0.077
"MCO",2019,"Monaco","Europe & Central Asia","High income","1",0
"MCO",2019,"Monaco","Europe & Central Asia","High income","10",0
"MCO",2019,"Monaco","Europe & Central Asia","High income","16",0.2
"MCO",2019,"Monaco","Europe & Central Asia","High income","2",0
"MCO",2019,"Monaco","Europe & Central Asia","High income","3",0
"MCO",2019,"Monaco","Europe & Central Asia","High income","4",0.167
"MCO",2019,"Monaco","Europe & Central Asia","High income","5",0.077
"MCO",2019,"Monaco","Europe & Central Asia","High income","8",0
"MCO",2019,"Monaco","Europe & Central Asia","High income",NA,0
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","Combined",0.422
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","Tier 1",0.667
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","Tier 2",0.269
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","1",0
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","10",0
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","16",0.2
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","2",0.5
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","3",1
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","4",0.667
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","5",0.385
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income","8",0.5
"MDA",2019,"Moldova","Europe & Central Asia","Upper middle income",NA,0
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","Combined",0.444
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","Tier 1",0.667
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","Tier 2",0.308
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","1",0
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","10",0
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","16",0
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","2",0.5
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","3",1
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","4",0.667
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","5",0.462
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income","8",0.667
"MDG",2019,"Madagascar","Sub-Saharan Africa","Low income",NA,0
"MDV",2019,"Maldives","South Asia","Upper middle income","Combined",0.444
"MDV",2019,"Maldives","South Asia","Upper middle income","Tier 1",0.667
"MDV",2019,"Maldives","South Asia","Upper middle income","Tier 2",0.308
"MDV",2019,"Maldives","South Asia","Upper middle income","1",0
"MDV",2019,"Maldives","South Asia","Upper middle income","10",0
"MDV",2019,"Maldives","South Asia","Upper middle income","16",0.2
"MDV",2019,"Maldives","South Asia","Upper middle income","2",0.5
"MDV",2019,"Maldives","South Asia","Upper middle income","3",0.8
"MDV",2019,"Maldives","South Asia","Upper middle income","4",0.667
"MDV",2019,"Maldives","South Asia","Upper middle income","5",0.538
"MDV",2019,"Maldives","South Asia","Upper middle income","8",0.5
"MDV",2019,"Maldives","South Asia","Upper middle income",NA,0
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","Combined",0.6
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","Tier 1",0.722
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","Tier 2",0.538
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","1",0.333
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","10",0
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","16",0.4
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","2",1
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","3",0.8
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","4",1
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","5",0.538
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income","8",0.667
"MEX",2019,"Mexico","Latin America & Caribbean","Upper middle income",NA,0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","Combined",0.178
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","Tier 1",0.278
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","Tier 2",0.115
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","1",0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","10",0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","16",0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","2",0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","3",0.4
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","4",0.5
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","5",0.231
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income","8",0
"MHL",2019,"Marshall Islands","East Asia & Pacific","Upper middle income",NA,0
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","Combined",0.489
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","Tier 1",0.667
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","Tier 2",0.385
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","1",0.167
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","10",0
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","16",0.2
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","2",0.5
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","3",0.8
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","4",0.833
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","5",0.462
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income","8",0.667
"MKD",2019,"North Macedonia","Europe & Central Asia","Upper middle income",NA,0
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","Combined",0.556
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","Tier 1",0.611
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","Tier 2",0.538
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","1",0.333
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","10",0
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","16",0.2
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","2",1
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","3",0.8
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","4",0.667
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","5",0.615
"MLI",2019,"Mali","Sub-Saharan Africa","Low income","8",0.667
"MLI",2019,"Mali","Sub-Saharan Africa","Low income",NA,0
"MLT",2019,"Malta","Middle East & North Africa","High income","Combined",0.356
"MLT",2019,"Malta","Middle East & North Africa","High income","Tier 1",0.5
"MLT",2019,"Malta","Middle East & North Africa","High income","Tier 2",0.269
"MLT",2019,"Malta","Middle East & North Africa","High income","1",0.167
"MLT",2019,"Malta","Middle East & North Africa","High income","10",0
"MLT",2019,"Malta","Middle East & North Africa","High income","16",0.2
"MLT",2019,"Malta","Middle East & North Africa","High income","2",0
"MLT",2019,"Malta","Middle East & North Africa","High income","3",0.6
"MLT",2019,"Malta","Middle East & North Africa","High income","4",0.667
"MLT",2019,"Malta","Middle East & North Africa","High income","5",0.308
"MLT",2019,"Malta","Middle East & North Africa","High income","8",0.5
"MLT",2019,"Malta","Middle East & North Africa","High income",NA,0
