Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Migratory status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","104","Myanmar","2019","11.83","2019","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Data reference period: Noncalendar year | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","104","Myanmar","2019","24.77","2019","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Data reference period: Noncalendar year | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","NONMIG","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","762.69","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","763.42","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","0","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","MIGPER","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","915.76","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","180.79","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","NONMIG","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2008","916.43","2008","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","NONMIG","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2018","832.78","2018","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2018","737","2018","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2018","95.78","2018","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2019","776.49","2019","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2019","677.56","2019","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2019","98.93","2019","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2020","726.98","2020","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2020","638.88","2020","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2020","88.1","2020","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2021","707","2021","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2021","81.3","2021","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","108","Burundi","2021","625.58","2021","","","","","Source: ADM - Social Security Regulations","","","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2000","102.8","2000","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2000","302.6","2000","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2000","198.7","2000","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2001","265.8","2001","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2001","173.9","2001","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2001","87.9","2001","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2002","149.7","2002","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2002","72.4","2002","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2002","234.1","2002","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2003","72.8","2003","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2003","143.1","2003","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2003","220.1","2003","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2004","136.1","2004","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2004","210.7","2004","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","268.85","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","180.45","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","363.82","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","363.56","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","268.27","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2014","181.24","2014","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2004","68.7","2004","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2005","58.4","2005","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2005","111.1","2005","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2005","168","2005","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2006","50.9","2006","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2006","94.7","2006","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2006","141.7","2006","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2007","43.4","2007","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2007","83.9","2007","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2007","127.7","2007","","","","","Source: EC - Economic or Establishment Census","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2008","78.2","2008","","","","","Source: EC - Economic or Establishment Census","","Establishment size coverage: Nonstandard establishment size coverage | Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2008","117.9","2008","","","","","Source: EC - Economic or Establishment Census","","Establishment size coverage: Nonstandard establishment size coverage | Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2008","43.3","2008","","","","","Source: EC - Economic or Establishment Census","","Establishment size coverage: Nonstandard establishment size coverage | Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 workers employed)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2009","70","2009","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2009","100","2009","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","279.9","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","280.04","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","191.16","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","191.58","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","377.22","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","440","Lithuania","2015","377.18","2015","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Repository: ILO calculations based on Eurostat data | Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Definition of permanent incapacity: Permanent incapacity is defined as 183 or days of absence from work","NONMIG","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2009","40","2009","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2010","30","2010","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2010","90","2010","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2010","60","2010","","","","","Source: ES - Labour-related Establishment Survey","","Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2011","56.6","2011","","","","","Source: ES - Labour-related Establishment Survey","","Reference group coverage: Employees | Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","112","Belarus","2011","26.8","2011","","","","","Source: ES - Labour-related Establishment Survey","","Reference group coverage: Employees | Establishment size coverage: All establishments with at least 16 employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Type of rate: Incidence rate (per 100'000 employees) | Minimum period of absence from work: Incapacities lasting 1 day or more","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","152.12","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","NONMIG","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","656.33","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","NONMIG","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","654.26","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","813.48","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","88.6","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","MIGPER","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_INJUR","Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","792","Türkiye","2009","0","2009","","","","","Source: ADM-IR - Social Insurance Institution reports","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury | Minimum period of absence from work: Incapacities lasting more than 2 days | Time unit for measuring time lost: Calendar days","MIGPER","C","A","G","FEMALE","PER_100000_EMP"
