Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Nature],[Observation Status],[Reporting Type],[Units]
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","268","Georgia","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","270","Gambia","2013","45.3","2013","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","270","Gambia","2020","29.1","2020","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","275","State of Palestine","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","276","Germany","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","288","Ghana","2017","38.7","2017","","","","","Ghana Living Standards Survey","","Self-reported ownership is used for the estimates","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","292","Gibraltar","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","296","Kiribati","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","300","Greece","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","304","Greenland","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","308","Grenada","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","312","Guadeloupe","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","316","Guam","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","320","Guatemala","2015","28","2015","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","324","Guinea","2012","51.3","2012","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","324","Guinea","2018","NaN","2018","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","328","Guyana","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","332","Haiti","2016","36.1","2016","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","334","Heard Island and McDonald Islands","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","336","Holy See","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","340","Honduras","2012","27.1","2012","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","344","China, Hong Kong Special Administrative Region","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","348","Hungary","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","352","Iceland","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","356","India","2012","14.3","2012","","","","","India Human Development Survey","","The estimate is produced combining the information on the sex of the individuals and the information on the name under which the land is registered.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","356","India","2015","36.2","2015","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","356","India","2020","41.3","2020","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","360","Indonesia","2012","48.6","2012","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","360","Indonesia","2017","48.6","2017","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","360","Indonesia","2021","19.65","2021","","","","","Survei Pertanian Terintegrasi (SITASI) 2021","","The individual has the possession of legal documents over the parcel or the right to sell or the right to bequeath the parcel","C","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","364","Iran (Islamic Republic of)","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","368","Iraq","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","372","Ireland","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","376","Israel","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","380","Italy","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","384","Côte d'Ivoire","2019","16.2","2019","","","","","EnquÃªte HarmonisÃ©e sur les conditions de vie des mÃ©nages (WAEMU)","","Self-reported ownership is used for the estimates","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","388","Jamaica","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","392","Japan","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","398","Kazakhstan","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","400","Jordan","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","404","Kenya","2014","51.1","2014","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","408","Democratic People's Republic of Korea","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","410","Republic of Korea","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","414","Kuwait","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","417","Kyrgyzstan","2012","40.2","2012","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","418","Lao People's Democratic Republic","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","419","Latin America and the Caribbean","2015","NaN","2015","","","","","NA","","NaN = Value cannot be calculated","N","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","422","Lebanon","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","426","Lesotho","2014","45.5","2014","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","428","Latvia","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","430","Liberia","2020","41.8","2020","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","432","Landlocked developing countries (LLDCs)","2015","NaN","2015","","","","","NA","","NaN = Value cannot be calculated","N","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","434","Libya","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","438","Liechtenstein","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","440","Lithuania","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","442","Luxembourg","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","446","China, Macao Special Administrative Region","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","450","Madagascar","2021","44.1","2021","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","454","Malawi","2013","54","2013","","","","","Integrated Household Panel Survey","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","454","Malawi","2017","57.9","2017","","","","","Fourth Integrated Household Survey","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","454","Malawi","2020","57.8","2020","","","","","Fifth Integrated Household Survey","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","458","Malaysia","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","462","Maldives","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","466","Mali","2019","8.6","2019","","","","","EnquÃªte HarmonisÃ©e sur les conditions de vie des mÃ©nages (WAEMU)","","Self-reported ownership is used for the estimates","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","470","Malta","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","474","Martinique","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","478","Mauritania","2021","21.2","2021","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","480","Mauritius","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","484","Mexico","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","492","Monaco","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","496","Mongolia","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","498","Republic of Moldova","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","499","Montenegro","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","500","Montserrat","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","504","Morocco","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","508","Mozambique","2011","50.8","2011","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","512","Oman","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","513","Europe and Northern America","2015","NaN","2015","","","","","NA","","NaN = Value cannot be calculated","N","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","516","Namibia","2013","50.7","2013","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","520","Nauru","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","524","Nepal","2011","34.4","2011","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","524","Nepal","2016","39.3","2016","","","","","Demographic and Health Survey","","(1) Woman/Man in agricultural population owns agricultural land  if W/M report they own land (whether agricultural or non-agricultural. only one category) either alone or jointly and at least one member of the Householdd owns agricultural land (2) Household","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","528","Netherlands","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","531","Curaçao","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","533","Aruba","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","534","Sint Maarten (Dutch part)","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","535","Bonaire, Sint Eustatius and Saba","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","540","New Caledonia","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","543","Oceania (exc. Australia and New Zealand)","2015","NaN","2015","","","","","NA","","NaN = Value cannot be calculated","N","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","548","Vanuatu","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","554","New Zealand","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","558","Nicaragua","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","562","Niger","2011","29.1","2011","","","","","National Survey on Household and Living Conditions","","The estimate is produced combining the information on the sex (and ID) of the individuals who own the parcel and the information on the existence of a title for the parcel owned.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","562","Niger","2019","14.7","2019","","","","","EnquÃªte HarmonisÃ©e sur les conditions de vie des mÃ©nages (WAEMU)","","Self-reported ownership is used for the estimates","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","566","Nigeria","2013","24","2013","","","","","General Household Survey Panel-Wave 2","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","566","Nigeria","2016","23.4","2016","","","","","General Household Survey Panel-Wave 3","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","566","Nigeria","2019","31.6","2019","","","","","General Household Survey Panel- Wave 4","","The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel.","E","A","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","570","Niue","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","574","Norfolk Island","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","578","Norway","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","580","Northern Mariana Islands","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","581","United States Minor Outlying Islands","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","583","Micronesia (Federated States of)","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","584","Marshall Islands","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
"5","5.a","5.a.1","SP_GNP_WNOWNS","Share of women among owners or rights-bearers of agricultural land, by type of tenure (%)","585","Palau","2015","NaN","2015","","","","","NA","","NaN = A figure was not provided","NA","O","G","PERCENT"
